datetime,jp,jpHokk,jpToh,jpTok,jpChub,jpHoku,jpKan,jpChug,jpShi,jpKyu
2026-05-18 14:00:00+09:00,7.31,8.9,1.0,16.81,15.89,15.89,15.89,0.01,0.01,0.01
2026-05-18 14:30:00+09:00,8.93,3.0,1.0,21.12,16.36,16.36,16.36,0.01,0.01,0.01
2026-05-18 15:00:00+09:00,10.74,3.0,2.05,25.0,17.93,17.93,17.93,0.01,0.01,0.01
2026-05-18 15:30:00+09:00,14.25,9.92,7.73,24.51,24.51,24.51,24.51,0.01,0.01,0.01
2026-05-18 16:00:00+09:00,14.15,15.89,15.89,22.01,22.01,22.01,22.01,2.0,2.0,2.0
2026-05-18 16:30:00+09:00,17.82,21.8,21.8,25.0,25.0,25.0,25.0,22.0,22.0,9.28
2026-05-18 17:00:00+09:00,19.69,25.0,25.0,25.0,25.0,25.0,25.0,23.5,23.5,9.49
2026-05-18 17:30:00+09:00,24.51,28.18,28.18,28.18,28.18,28.18,28.18,20.74,20.74,15.0
2026-05-18 18:00:00+09:00,28.18,33.45,33.45,33.45,33.45,28.18,28.18,28.18,28.18,18.4
2026-05-18 18:30:00+09:00,30.0,35.83,35.83,35.83,35.83,28.18,28.18,28.18,28.18,22.0
2026-05-18 19:00:00+09:00,28.18,34.99,34.99,34.99,34.99,28.18,28.18,28.18,28.18,21.99
2026-05-18 19:30:00+09:00,28.18,30.0,30.0,30.0,30.0,28.18,28.18,28.18,28.18,19.4
2026-05-18 20:00:00+09:00,24.51,25.0,25.0,25.0,25.0,22.0,22.0,22.0,22.0,19.4
2026-05-18 20:30:00+09:00,22.0,24.51,24.51,24.51,24.51,20.0,20.0,20.0,20.0,19.4
2026-05-18 21:00:00+09:00,20.12,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,19.4
2026-05-18 21:30:00+09:00,19.4,21.0,21.0,21.0,21.0,19.07,19.07,19.07,19.07,19.07
2026-05-18 22:00:00+09:00,20.0,24.51,24.51,24.51,24.51,20.0,20.0,20.0,20.0,19.4
2026-05-18 22:30:00+09:00,18.96,22.0,22.0,22.0,22.0,18.14,18.14,18.14,18.14,17.67
2026-05-18 23:00:00+09:00,17.56,17.75,17.75,17.75,17.75,17.67,17.67,17.67,17.67,17.67
2026-05-18 23:30:00+09:00,16.09,16.56,16.56,16.56,16.56,15.89,15.89,15.89,15.89,15.74
2026-05-19 00:00:00+09:00,17.02,19.48,19.48,19.48,18.03,16.73,16.73,16.73,16.73,11.77
2026-05-19 00:30:00+09:00,16.65,19.48,19.48,19.48,19.48,16.65,16.65,16.65,16.65,11.77
2026-05-19 01:00:00+09:00,16.36,19.48,19.48,19.48,19.48,15.0,15.0,15.0,15.0,9.78
2026-05-19 01:30:00+09:00,15.51,17.61,17.61,17.61,17.61,15.79,15.79,15.79,15.79,9.78
2026-05-19 02:00:00+09:00,15.79,18.21,18.21,18.21,18.21,14.25,14.25,14.25,14.25,9.78
2026-05-19 02:30:00+09:00,16.27,17.52,17.52,17.52,17.52,16.36,16.36,16.36,16.36,9.78
2026-05-19 03:00:00+09:00,16.56,22.59,19.48,19.48,19.48,16.74,16.74,16.74,16.74,9.78
2026-05-19 03:30:00+09:00,16.75,31.0,21.61,21.61,21.61,17.0,17.0,17.0,17.0,11.77
2026-05-19 04:00:00+09:00,16.97,22.52,22.52,22.52,22.52,17.3,17.3,17.3,17.3,11.77
2026-05-19 04:30:00+09:00,16.89,22.58,22.58,22.58,22.58,17.34,17.34,17.34,17.34,11.77
2026-05-19 05:00:00+09:00,16.74,19.48,19.48,19.48,19.48,18.4,18.4,18.4,18.4,11.77
2026-05-19 05:30:00+09:00,15.65,16.56,16.56,16.56,16.56,16.56,16.56,16.56,16.56,11.77
2026-05-19 06:00:00+09:00,14.72,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,9.78
2026-05-19 06:30:00+09:00,10.5,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,9.78
2026-05-19 07:00:00+09:00,8.0,15.92,7.15,7.15,9.07,9.07,9.07,9.07,9.07,9.07
